Names,color_wine,Prices,ML,Ratings,Ratingsnum,Countrys,ABV %,rates,year,brand,location,city,raters_numb
Veramonte Pinot Noir ,Red Wine,12.99,750,3.2,5,"Pinot Noir from Casablanca Valley, Chile",14.0,0,2019,Pinot Noir,Chile,Casablanca Valley,0
Veramonte Cabernet Sauvignon ,Red Wine,12.99,750,0.0,0,"Cabernet Sauvignon from Maipo Valley, Chile",14.0,0,2019,Cabernet Sauvignon,Chile,Maipo Valley,0
Veramonte Chardonnay ,White Wine,14.99,750,3.8,14,"Chardonnay from Casablanca Valley, Chile",14.0,0,2018,Chardonnay,Chile,Casablanca Valley,0
Veramonte Sauvignon Blanc ,White Wine,11.99,750,3.6,14,"Sauvignon Blanc from Casablanca Valley, Chile",0.0,0,2021,Sauvignon Blanc,Chile,Casablanca Valley,0
Veramonte Cabernet Sauvignon ,Red Wine,12.99,750,0.0,0,"Cabernet Sauvignon from Maipo Valley, Chile",14.0,WW,2018,Cabernet Sauvignon,Chile,Maipo Valley,1
Verbena Brunello di Montalcino Riserva ,Red Wine,68.99,750,0.0,0,"Sangiovese from Montalcino, Tuscany, Italy",0.0,JS,2016,Sangiovese,Italy,Tuscany,1
Verbena Brunello di Montalcino ,Red Wine,43.99,750,0.0,0,"Sangiovese from Montalcino, Tuscany, Italy",0.0,JS,2017,Sangiovese,Italy,Tuscany,1
Verbena Le Pope Brunello di Montalcino ,Red Wine,58.99,750,0.0,0,"Sangiovese from Montalcino, Tuscany, Italy",14.0,JS,2017,Sangiovese,Italy,Tuscany,1
Verbena Rosso di Montalcino ,Red Wine,24.99,750,0.0,0,"Sangiovese from Montalcino, Tuscany, Italy",0.0,0,2019,Sangiovese,Italy,Tuscany,0
Verite La Joie ,Red Wine,399.99,750,0.0,0,"Bordeaux Red Blends from Sonoma County, California",13.9,"JS, JD, RP",2018,Bordeaux Red Blends,California,Sonoma County,3
Verite Le Desir (1.5 Liter Magnum) ,Red Wine,899.97,1500,0.0,0,"Bordeaux Red Blends from Sonoma County, California",0.0,"RP, D",2013,Bordeaux Red Blends,California,Sonoma County,2
Verite (stained lablel) ,Red Wine,249.97,750,0.0,0,"Bordeaux Red Blends from Sonoma County, California",14.1,"WE, WS",1998,Bordeaux Red Blends,California,Sonoma County,2
Verite La Muse ,Red Wine,289.97,750,0.0,0,"Bordeaux Red Blends from Sonoma County, California",0.0,RP,1999,Bordeaux Red Blends,California,Sonoma County,1
Verite La Joie ,Red Wine,449.97,750,0.0,0,"Bordeaux Red Blends from Sonoma County, California",14.4,"RP, WE",2008,Bordeaux Red Blends,California,Sonoma County,2
Verite Le Desir ,Red Wine,379.99,750,0.0,0,"Bordeaux Red Blends from Sonoma County, California",0.0,"JD, RP, JS",2014,Bordeaux Red Blends,California,Sonoma County,3
Verite La Muse (1.5 Liter Magnum) ,Red Wine,899.97,1500,0.0,0,"Bordeaux Red Blends from Sonoma County, California",0.0,"RP, JS",2013,Bordeaux Red Blends,California,Sonoma County,2
Verite La Muse ,Red Wine,439.99,750,0.0,0,"Bordeaux Red Blends from Sonoma County, California",14.7,"JS, RP",2015,Bordeaux Red Blends,California,Sonoma County,2
Verite Le Desir ,Red Wine,399.99,750,0.0,0,"Bordeaux Red Blends from Sonoma County, California",14.3,"JD, RP, JS",2018,Bordeaux Red Blends,California,Sonoma County,3
Verite La Joie (1.5 Liter Magnum) ,Red Wine,899.97,1500,0.0,0,"Bordeaux Red Blends from Sonoma County, California",14.5,"RP, JS, D",2013,Bordeaux Red Blends,California,Sonoma County,3
Verite Le Desir (1.5 Liter Magnum) ,Red Wine,579.97,1500,0.0,0,"Bordeaux Red Blends from Sonoma County, California",0.0,"V, RP",2009,Bordeaux Red Blends,California,Sonoma County,2
Verite Le Desir ,Red Wine,239.97,750,0.0,0,"Bordeaux Red Blends from Sonoma County, California",0.0,0,2000,Bordeaux Red Blends,California,Sonoma County,0
Verite La Joie ,Red Wine,378.98,750,0.0,0,"Bordeaux Red Blends from Sonoma County, California",13.8,"RP, JD, D, JS",2014,Bordeaux Red Blends,California,Sonoma County,4
Vermillion Red ,Red Wine,35.99,750,4.6,35,Other Red Blends from California,14.7,"JD, WW",2018,Other Red Blends,California,_Not_given_,2
Vesevo Beneventano Aglianico ,Red Wine,24.99,750,0.0,0,"Aglianico from Campania, Italy",0.0,0,2017,Aglianico,Italy,Campania,0
Vetus Flor de Vetus ,Red Wine,22.99,750,3.6,15,"Tempranillo from Toro, Spain",14.0,"JS, RP",2018,Tempranillo,Spain,Toro,2
Vetus Flor de Vetus Verdejo ,White Wine,19.99,750,0.0,0,"Verdejo from Rueda, Spain",0.0,0,2020,Verdejo,Spain,Rueda,0
Veuve Ambal Cremant de Bourgogne Brut Grande Cuvee,Sparkling & Champagne,19.99,750,3.7,65,"Non-Vintage Sparkling Wine from Burgundy, France",12.0,"D, WS, TP",0,Non-Vintage Sparkling Wine,France,Burgundy,3
Veuve Clicquot Vintage Brut Rose ,Sparkling & Champagne,105.97,750,4.5,24,"Sparkling Rosé from Champagne, France",12.0,"JS, W&S",2012,Sparkling Rosé,France,Champagne,2
Veuve Clicquot Yellow Label Brut with Ice Jacket,Sparkling & Champagne,69.97,750,4.5,93,"Non-Vintage Sparkling Wine from Champagne, France",12.0,"D, W&S, WE, WS",0,Non-Vintage Sparkling Wine,France,Champagne,4
Veuve Clicquot Yellow Label Brut (375ML half-bottle),Sparkling & Champagne,39.97,375,4.5,275,"Non-Vintage Sparkling Wine from Champagne, France",12.0,"D, WW, JS, WS, W&S",0,Non-Vintage Sparkling Wine,France,Champagne,5
Veuve Clicquot Yellow Label Brut (1.5 Liter Magnum),Sparkling & Champagne,165.97,1500,4.4,58,"Non-Vintage Sparkling Wine from Champagne, France",12.0,"D, JS, W&S, WE, WS",0,Non-Vintage Sparkling Wine,France,Champagne,5
Veuve Clicquot Rich,Sparkling & Champagne,69.97,750,4.7,61,"Non-Vintage Sparkling Wine from Champagne, France",12.0,0,0,Non-Vintage Sparkling Wine,France,Champagne,0
Veuve Clicquot La Grande Dame Rose ,Sparkling & Champagne,399.99,750,0.0,0,"Sparkling Rosé from Champagne, France",12.5,WS,2006,Sparkling Rosé,France,Champagne,1
Veuve Clicquot Brut Rose,Sparkling & Champagne,79.97,750,4.5,362,"Sparkling Rosé from Champagne, France",12.5,"W&S, JS, D, WS",0,Sparkling Rosé,France,Champagne,4
Veuve Clicquot Brut Rose with Ice Jacket,Sparkling & Champagne,85.97,750,0.0,0,"Sparkling Rosé from Champagne, France",0.0,"W&S, JS, D, WS",0,Sparkling Rosé,France,Champagne,4
Veuve Clicquot Demi-Sec,Sparkling & Champagne,69.97,750,4.4,144,"Non-Vintage Sparkling Wine from Champagne, France",12.0,0,0,Non-Vintage Sparkling Wine,France,Champagne,0
Veuve Clicquot Vintage Brut ,Sparkling & Champagne,99.97,750,4.6,56,"Vintage Sparkling Wine from Champagne, France",12.0,"W&S, JS, WE, D",2012,Vintage Sparkling Wine,France,Champagne,4
Veuve Clicquot La Grande Dame Yayoi Kusama Limited Edition in Gift Box ,Sparkling & Champagne,219.97,750,4.7,39,"Vintage Sparkling Wine from Champagne, France",12.5,"WE, D, WS, JS",2012,Vintage Sparkling Wine,France,Champagne,4
Veuve Clicquot Yellow Label Brut,Sparkling & Champagne,69.97,750,4.5,1679,"Non-Vintage Sparkling Wine from Champagne, France",12.0,"JS, D, W&S, WE, WS",0,Non-Vintage Sparkling Wine,France,Champagne,5
Veuve Clicquot Brut Rose (1.5 Liter Magnum),Sparkling & Champagne,159.97,1500,4.8,23,"Sparkling Rosé from Champagne, France",12.5,"W&S, JS, WS, D",0,Sparkling Rosé,France,Champagne,4
Veuve du Vernay Brut Rose,Sparkling & Champagne,13.99,750,4.2,22,Sparkling Rosé from France,11.5,0,0,Sparkling Rosé,France,_Not_given_,0
Veuve du Vernay Brut,Sparkling & Champagne,13.99,750,3.6,14,Non-Vintage Sparkling Wine from France,11.0,0,0,Non-Vintage Sparkling Wine,France,_Not_given_,0
Veuve Fourny et Fils Premier Cru Brut Nature Blanc de Blancs,Sparkling & Champagne,49.99,750,4.3,16,"Non-Vintage Sparkling Wine from Champagne, France",0.0,"W&S, RP, WS",0,Non-Vintage Sparkling Wine,France,Champagne,3
Veuve Fourny et Fils Brut Premier Cru Grande Reserve,Sparkling & Champagne,49.99,750,4.5,9,"Non-Vintage Sparkling Wine from Champagne, France",12.0,"WS, JS",0,Non-Vintage Sparkling Wine,France,Champagne,2
Veuve Fourny et Fils Brut Premier Cru Blanc de Blancs,Sparkling & Champagne,49.99,750,4.6,8,"Non-Vintage Sparkling Wine from Champagne, France",12.0,"WS, W&S",0,Non-Vintage Sparkling Wine,France,Champagne,2
Viader Proprietary Red (1.5 Liter Magnum) ,Red Wine,209.97,1500,0.0,0,"Bordeaux Red Blends from Napa Valley, California",0.0,WS,2000,Bordeaux Red Blends,California,Napa Valley,1
Viberti La Gemella Barbera d'Alba ,Red Wine,18.99,750,0.0,0,"Barbera from Alba, Piedmont, Italy",14.0,0,2020,Barbera,Italy,Piedmont,0
Viberti Barolo Buon Padre ,Red Wine,49.99,750,0.0,0,"Nebbiolo from Barolo, Piedmont, Italy",14.0,"WE, RP",2017,Nebbiolo,Italy,Piedmont,2
Viberti San Pietro Barolo Riserva ,Red Wine,129.99,750,0.0,0,"Nebbiolo from Barolo, Piedmont, Italy",14.5,RP,2015,Nebbiolo,Italy,Piedmont,1
Viberti Dolcetto d'Alba Superiore ,Red Wine,22.99,750,0.0,0,"Dolcetto from Alba, Piedmont, Italy",13.0,0,2018,Dolcetto,Italy,Piedmont,0
Victorine de Chastenay Cremant de Bourgogne Brut Rose,Sparkling & Champagne,25.99,750,3.9,26,"Non-Vintage Sparkling Wine from Burgundy, France",12.5,0,0,Non-Vintage Sparkling Wine,France,Burgundy,0
Victorine de Chastenay Cremant de Bourgogne Brut,Sparkling & Champagne,18.99,750,4.1,33,"Non-Vintage Sparkling Wine from Burgundy, France",12.5,0,0,Non-Vintage Sparkling Wine,France,Burgundy,0
Vidal-Fleury Chateauneuf-du-Pape ,Red Wine,66.99,750,0.0,0,"Rhone Red Blends from Chateauneuf-du-Pape, Rhone, France",0.0,"JD, RP",2016,Rhone Red Blends,France,Rhone,2
Vidal-Fleury Saint-Joseph ,Red Wine,38.99,750,0.0,0,"Syrah/Shiraz from Saint-Joseph, Rhone, France",13.5,"JD, RP",2018,Syrah/Shiraz,France,Rhone,2
Vidal-Fleury Cotes du Rhone Blanc ,White Wine,14.99,750,0.0,0,"Rhone White Blends from Cotes du Rhone, Rhone, France",14.0,0,2020,Rhone White Blends,France,Rhone,0
Vidal-Fleury Gigondas ,Red Wine,39.99,750,0.0,0,"Rhone Red Blends from Gigondas, Rhone, France",13.5,JD,2018,Rhone Red Blends,France,Rhone,1
Vidal-Fleury Crozes-Hermitage Blanc ,White Wine,33.99,750,0.0,0,"Rhone White Blends from Crozes-Hermitage, Rhone, France",13.0,0,2019,Rhone White Blends,France,Rhone,0
Vidal-Fleury Cotes du Rhone ,Red Wine,13.99,750,0.0,0,"Rhone Red Blends from Cotes du Rhone, Rhone, France",14.5,WE,2018,Rhone Red Blends,France,Rhone,1
Vidal-Fleury Cotes du Rhone Rose ,Pink and Rosé,12.99,750,0.0,0,"Rosé from Cotes du Rhone, Rhone, France",14.0,0,2020,Rosé,France,Rhone,0
Vie di Romans Ciampagnis Vieris Chardonnay ,White Wine,37.99,750,0.0,0,"Chardonnay from Friuli-Venezia Giulia, Italy",0.0,JS,2020,Chardonnay,Italy,Friuli-Venezia Giulia,1
Vie di Romans Piere Sauvignon Blanc ,White Wine,35.99,750,0.0,0,"Sauvignon Blanc from Friuli-Venezia Giulia, Italy",0.0,JS,2020,Sauvignon Blanc,Italy,Friuli-Venezia Giulia,1
Vie di Romans Flors di Uis ,White Wine,38.99,750,0.0,0,"Other White Blends from Friuli-Venezia Giulia, Italy",13.33,JS,2019,Other White Blends,Italy,Friuli-Venezia Giulia,1
Vie di Romans Chardonnay ,White Wine,46.99,750,0.0,0,"Chardonnay from Friuli-Venezia Giulia, Italy",14.12,JS,2020,Chardonnay,Italy,Friuli-Venezia Giulia,1
Vie di Romans Dessimis Pinot Grigio ,White Wine,40.99,750,4.4,10,"Pinot Gris/Grigio from Friuli-Venezia Giulia, Italy",0.0,JS,2020,Pinot Gris/Grigio,Italy,Friuli-Venezia Giulia,1
Vietti Moscato d'Asti ,White Wine,18.99,750,4.6,24,"Muscat from Asti, Piedmont, Italy",5.0,0,2021,Muscat,Italy,Piedmont,0
Vietti Barolo Brunate ,Red Wine,249.99,750,0.0,0,"Nebbiolo from La Morra, Piedmont, Italy",14.0,"RP, WS, JS",2018,Nebbiolo,Italy,Piedmont,3
Vietti Barbera d'Alba Scarrone ,Red Wine,49.99,750,0.0,0,"Barbera from Alba, Piedmont, Italy",15.0,0,2020,Barbera,Italy,Piedmont,0
Vietti Barolo Lazzarito ,Red Wine,250.99,750,0.0,0,"Nebbiolo from Serralunga d'Alba, Piedmont, Italy",14.0,"RP, WS, JS",2018,Nebbiolo,Italy,Piedmont,3
Vietti Vivace Langhe Freisa ,Red Wine,32.99,750,2.3,7,"Other Red Wine from Piedmont, Italy",14.0,0,2017,Other Red Wine,Italy,Piedmont,0
Vietti Barbera d'Alba Tre Vigne ,Red Wine,27.99,750,0.0,0,"Barbera from Alba, Piedmont, Italy",14.0,RP,2020,Barbera,Italy,Piedmont,1
Vietti Barbera d'Asti Tre Vigne ,Red Wine,19.99,750,4.0,15,"Barbera from Asti, Piedmont, Italy",14.5,0,2020,Barbera,Italy,Piedmont,0
Vietti Barolo Lazzarito (5 Liter Bottle) ,Red Wine,1999.97,0,0.0,0,"Nebbiolo from Barolo, Piedmont, Italy",0.0,"JS, RP, W&S, WS, D",2015,Nebbiolo,Italy,Piedmont,5
Vietti Perbacco Nebbiolo delle Langhe ,Red Wine,28.99,750,4.1,72,"Nebbiolo from Piedmont, Italy",14.0,"WW, RP",2019,Nebbiolo,Italy,Piedmont,2
Vietti Barolo Rocche di Castiglione ,Red Wine,219.99,750,0.0,0,"Nebbiolo from Barolo, Piedmont, Italy",0.0,"RP, JS",2018,Nebbiolo,Italy,Piedmont,2
Vietti Barolo Cerequio ,Red Wine,219.99,750,0.0,0,"Nebbiolo from Barolo, Piedmont, Italy",14.5,"V, RP, WS, JS",2018,Nebbiolo,Italy,Piedmont,4
Vietti Derthona Timorasso ,White Wine,38.99,750,0.0,0,"Other White Wine from Piedmont, Italy",13.0,RP,2020,Other White Wine,Italy,Piedmont,1
Vietti Dolcetto d'Alba Tre Vigne ,Red Wine,22.99,750,0.0,0,"Dolcetto from Alba, Piedmont, Italy",13.0,0,2021,Dolcetto,Italy,Piedmont,0
Vietti Barolo Castiglione ,Red Wine,75.99,750,0.0,0,"Nebbiolo from Barolo, Piedmont, Italy",0.0,"RP, JS",2018,Nebbiolo,Italy,Piedmont,2
Vietti Barolo Brunate ,Red Wine,209.99,750,0.0,0,"Nebbiolo from La Morra, Piedmont, Italy",0.0,"JD, JS, RP, WS, W&S",2017,Nebbiolo,Italy,Piedmont,5
Vietti Barbera d'Alba Scarrone ,Red Wine,54.99,750,0.0,0,"Barbera from Alba, Piedmont, Italy",15.0,V,2019,Barbera,Italy,Piedmont,1
Vietti Barolo Ravera (3 Liter Bottle) ,Red Wine,1099.97,3000,0.0,0,"Nebbiolo from Barolo, Piedmont, Italy",14.5,"RP, W&S, JS, WS, WE, D",2015,Nebbiolo,Italy,Piedmont,6
Vietti Roero Arneis ,White Wine,30.99,750,4.3,23,"Arneis from Roero, Piedmont, Italy",13.0,RP,2021,Arneis,Italy,Piedmont,1
Vietti Barbaresco Roncaglie Masseria ,Red Wine,119.99,750,0.0,0,"Nebbiolo from Barbaresco, Piedmont, Italy",14.5,"V, RP",2018,Nebbiolo,Italy,Piedmont,2
Vietti Barolo Ravera ,Red Wine,249.99,750,0.0,0,"Nebbiolo from Barolo, Piedmont, Italy",14.0,"V, RP, JS",2018,Nebbiolo,Italy,Piedmont,3
Vieux Chateau Certan ,Red Wine,449.97,750,0.0,0,"Bordeaux Red Blends from Pomerol, Bordeaux, France",0.0,0,1999,Bordeaux Red Blends,France,Bordeaux,0
Vieux Chateau Certan ,Red Wine,392.99,750,0.0,0,"Bordeaux Red Blends from Pomerol, Bordeaux, France",14.5,"WE, JS, RP, JD, D",2018,Bordeaux Red Blends,France,Bordeaux,5
Vieux Chateau Certan (1.5 Liter Magnum) ,Red Wine,899.97,1500,0.0,0,"Bordeaux Red Blends from Pomerol, Bordeaux, France",0.0,0,2016,Bordeaux Red Blends,France,Bordeaux,0
Vieux Chateau Certan (Futures Pre-Sale) ,Red Wine,359.97,750,0.0,0,"Bordeaux Red Blends from Pomerol, Bordeaux, France",0.0,"RP, JS, JD, WE, D",2020,Bordeaux Red Blends,France,Bordeaux,5
Vieux Chateau Certan ,Red Wine,207.97,750,0.0,0,"Bordeaux Red Blends from Pomerol, Bordeaux, France",0.0,RP,2002,Bordeaux Red Blends,France,Bordeaux,1
Vieux Chateau Certan (Futures Pre-Sale) ,Red Wine,340.97,750,0.0,0,"Bordeaux Red Blends from Pomerol, Bordeaux, France",0.0,"V, WE, JS, RP, D, JD",2021,Bordeaux Red Blends,France,Bordeaux,6
VieVite Rose ,Pink and Rosé,25.99,750,0.0,0,"Rosé from Cotes de Provence, Provence, South of France, France",13.0,0,2021,Rosé,France,South of France,0
Vigilance Sauvignon Blanc ,White Wine,25.99,750,3.2,9,"Sauvignon Blanc from Red Hills, Lake County, North Coast, California",0.0,0,2021,Sauvignon Blanc,California,North Coast,0
Vigilance Cabernet Sauvignon ,Red Wine,25.99,750,0.0,0,"Cabernet Sauvignon from Red Hills, Lake County, North Coast, California",13.9,0,2020,Cabernet Sauvignon,California,North Coast,0
Vigilance Chardonnay ,White Wine,25.99,750,3.1,7,"Chardonnay from Red Hills, Lake County, North Coast, California",13.9,0,2019,Chardonnay,California,North Coast,0
Vigilance Cimarron ,Red Wine,25.99,750,3.7,116,"Other Red Blends from Lake County, North Coast, California",13.9,WW,2017,Other Red Blends,California,North Coast,1
Vignai da Duline Morus Alba ,White Wine,49.99,750,0.0,0,"Other White Blends from Colli Orientali del Friuli, Friuli-Venezia Giulia, Italy",13.5,0,2015,Other White Blends,Italy,Friuli-Venezia Giulia,0
Vignai da Duline Friuli Colli Orientali Refosco dal Peduncolo Morus Nigra Rosso ,Red Wine,58.99,750,0.0,0,"Refosco from Colli Orientali del Friuli, Friuli-Venezia Giulia, Italy",13.5,RP,2015,Refosco,Italy,Friuli-Venezia Giulia,1
Vignai da Duline Friuli Colli Orientali Ronco Pitotti Pinot Grigio ,White Wine,37.99,750,0.0,0,"Pinot Gris/Grigio from Colli Orientali del Friuli, Friuli-Venezia Giulia, Italy",13.0,0,2018,Pinot Gris/Grigio,Italy,Friuli-Venezia Giulia,0
Vignamaggio Cabernet Franc ,Red Wine,115.99,750,0.0,0,"Cabernet Franc from Tuscany, Italy",14.5,JS,2017,Cabernet Franc,Italy,Tuscany,1
Vignamaggio Chianti Classico Monna Lisa Gran Selezione ,Red Wine,69.99,750,0.0,0,"Sangiovese from Chianti Classico, Chianti, Tuscany, Italy",14.5,"JS, D",2017,Sangiovese,Italy,Tuscany,2
Vignamaggio Gherardino Chianti Classico Riserva ,Red Wine,41.99,750,0.0,0,"Sangiovese from Chianti Classico, Chianti, Tuscany, Italy",14.5,0,2017,Sangiovese,Italy,Tuscany,0
Vignamaggio Chianti Classico Terre di Prenzano ,Red Wine,26.99,750,0.0,0,"Sangiovese from Chianti Classico, Chianti, Tuscany, Italy",14.5,"JS, WS, WE",2019,Sangiovese,Italy,Tuscany,3
Vigne Rada Vermentino di Sardegna Stria ,White Wine,26.99,750,0.0,0,"Vermentino from Sardinia, Italy",14.0,0,2017,Vermentino,Italy,Sardinia,0
Vigne Rada Alghero Cagnulari Arsenale Rosso ,Red Wine,35.99,750,0.0,0,"Other Red Wine from Sardinia, Italy",14.0,0,2016,Other Red Wine,Italy,Sardinia,0
Vigne Surrau Limizzani Vermentino di Gallura ,White Wine,18.99,750,0.0,0,"Vermentino from Sardinia, Italy",0.0,0,2021,Vermentino,Italy,Sardinia,0
Vigne Surrau Branu Vermentino di Gallura ,White Wine,21.99,750,0.0,0,"Vermentino from Sardinia, Italy",13.5,0,2021,Vermentino,Italy,Sardinia,0
Vigneti del Sole Pinot Grigio delle Venezie ,White Wine,10.99,750,4.1,12,"Pinot Gris/Grigio from Veneto, Italy",12.0,WW,2020,Pinot Gris/Grigio,Italy,Veneto,1
Vigneti del Sole Peperino Spumante Extra Dry,Sparkling & Champagne,12.99,750,0.0,0,"Non-Vintage Sparkling Wine from Veneto, Italy",11.0,0,0,Non-Vintage Sparkling Wine,Italy,Veneto,0
Vigneti del Sole Pinot Grigio delle Venezie ,White Wine,11.99,750,3.6,5,"Pinot Gris/Grigio from Veneto, Italy",0.0,0,2021,Pinot Gris/Grigio,Italy,Veneto,0
Vigneti del Sole Peperino Spumante Rose Extra Dry,Sparkling & Champagne,15.99,750,0.0,0,"Sparkling Rosé from Veneto, Italy",0.0,0,0,Sparkling Rosé,Italy,Veneto,0
Vigneti del Sole Montepulciano d'Abruzzo ,Red Wine,9.99,750,3.6,8,"Montepulciano from Abruzzo, Italy",0.0,0,2020,Montepulciano,Italy,Abruzzo,0
Vigneti del Vulture Aglianico del Vulture Piano del Cerro ,Red Wine,33.99,750,3.6,8,"Aglianico from Basilicata, Italy",14.5,"WE, V",2016,Aglianico,Italy,Basilicata,2
Vigneti del Vulture Pipoli Aglianico del Vulture ,Red Wine,22.99,750,0.0,0,"Aglianico from Basilicata, Italy",12.0,0,2019,Aglianico,Italy,Basilicata,0
Vigneti del Vulture Pipoli Greco-Fiano ,White Wine,19.99,750,0.0,0,"Other White Blends from Basilicata, Italy",0.0,0,2020,Other White Blends,Italy,Basilicata,0
Vigneti Massa Piccolo Derthona ,White Wine,26.99,750,0.0,0,"Other White Wine from Piedmont, Italy",12.0,0,2021,Other White Wine,Italy,Piedmont,0
Vigneti Massa Monleale Barbera ,Red Wine,36.99,750,0.0,0,"Barbera from Piedmont, Italy",0.0,0,2014,Barbera,Italy,Piedmont,0
Vigneti Massa Derthona ,White Wine,36.99,750,0.0,0,"Other White Wine from Piedmont, Italy",0.0,V,2018,Other White Wine,Italy,Piedmont,1
Vigneti Vecchio Crasa Contrada Etna Rosso ,Red Wine,58.99,750,0.0,0,"Nerello Mascalese from Sicily, Italy",13.5,0,2016,Nerello Mascalese,Italy,Sicily,0
Vigneti Vecchio Sciare Vive Carricante Bianco ,White Wine,33.99,750,0.0,0,"Carricante from Sicily, Italy",12.5,0,2017,Carricante,Italy,Sicily,0
Vigneti Vecchio Sciare Vive Etna Rosso ,Red Wine,36.99,750,0.0,0,"Nerello Mascalese from Sicily, Italy",11.0,0,2018,Nerello Mascalese,Italy,Sicily,0
Vigneti Zabu Nero d'Avola ,Red Wine,18.99,750,0.0,0,"Nero d'Avola from Sicily, Italy",13.5,0,2020,Nero d'Avola,Italy,Sicily,0
Vignoble du Reveur Pierres Sauvages Blanc ,White Wine,25.99,750,0.0,0,"Other White Blends from Alsace, France",13.5,0,2019,Other White Blends,France,Alsace,0
Vignoble du Reveur Pierres Sauvages Blanc ,White Wine,22.99,750,0.0,0,"Other White Blends from Alsace, France",0.0,0,2020,Other White Blends,France,Alsace,0
Vignoble du Reveur La Vigne en Rose ,White Wine,29.99,750,0.0,0,"Other White Blends from Alsace, France",14.0,0,2019,Other White Blends,France,Alsace,0
Vignoble du Reveur Pierres Sauvages Nature ,White Wine,21.99,750,0.0,0,"Other White Blends from Alsace, France",0.0,0,2019,Other White Blends,France,Alsace,0
Vignoble du Reveur Artisan Blanc ,White Wine,29.99,750,0.0,0,"Other White Blends from Alsace, France",0.0,0,2020,Other White Blends,France,Alsace,0
Vignobles Brunier Le Pigeoulet ,Red Wine,23.99,750,0.0,0,"Rhone Red Blends from Rhone, France",14.5,0,2020,Rhone Red Blends,France,Rhone,0
Vignobles Yves Cheron Cotes du Rhone Les Dentelles ,Red Wine,15.99,750,0.0,0,"Rhone Red Blends from Cotes du Rhone, Rhone, France",14.5,WE,2019,Rhone Red Blends,France,Rhone,1
Vignobles Yves Cheron Cuvee Jurassique Gigondas ,Red Wine,29.99,750,0.0,0,"Rhone Red Blends from Gigondas, Rhone, France",14.5,"WE, RP",2017,Rhone Red Blends,France,Rhone,2
Vignobles Yves Cheron Vacqueyras Cuvee Jardin d'Eden ,Red Wine,27.99,750,0.0,0,"Rhone Red Blends from Vacqueyras, Rhone, France",0.0,0,2019,Rhone Red Blends,France,Rhone,0
